id,integral_strain_stress_param1,x,y,z
0,-1.7698796320477e-08,0.0005,0.0005,0
1,-2.529523743004e-09,0.0015,0.0005,0
2,8.7771431824137e-08,0.0025,0.0005,0
3,1.6877441010616e-07,0.0035,0.0005,0
4,2.4638320248096e-08,0.0045,0.0005,0
5,-3.8034817316569e-07,0.0055,0.0005,0
6,-6.7181294748125e-07,0.0065,0.0005,0
7,-2.9082897269506e-07,0.0075,0.0005,0
8,9.5115852238448e-07,0.0085,0.0005,0
9,2.4215742588775e-06,0.0095,0.0005,0
10,2.6800362843435e-06,0.0105,0.0005,0
11,3.3881511016748e-07,0.0115,0.0005,0
12,-3.8582849252138e-06,0.0125,0.0005,0
13,-4.5057341486382e-06,0.0135,0.0005,0
14,8.6783389300807e-06,0.0145,0.0005,0
15,8.678338930083e-06,0.0155,0.0005,0
16,-4.5057341486313e-06,0.0165,0.0005,0
17,-3.8582849252032e-06,0.0175,0.0005,0
18,3.3881511017484e-07,0.0185,0.0005,0
19,2.6800362843415e-06,0.0195,0.0005,0
20,2.4215742588672e-06,0.0205,0.0005,0
21,9.5115852237313e-07,0.0215,0.0005,0
22,-2.908289727007e-07,0.0225,0.0005,0
23,-6.7181294748021e-07,0.0235,0.0005,0
24,-3.8034817316224e-07,0.0245,0.0005,0
25,2.4638320249614e-08,0.0255,0.0005,0
26,1.687744101052e-07,0.0265,0.0005,0
27,8.7771431822664e-08,0.0275,0.0005,0
28,-2.5295237436875e-09,0.0285,0.0005,0
29,-1.7698796320569e-08,0.0295,0.0005,0
30,-3.9488911796405e-10,0.0005,0.0015,0
31,6.2744084211814e-08,0.0015,0.0015,0
32,3.8327809380452e-08,0.0025,0.0015,0
33,-1.0651401398269e-07,0.0035,0.0015,0
34,-1.8414885041151e-07,0.0045,0.0015,0
35,-1.6951896563694e-08,0.0055,0.0015,0
36,2.9518843744674e-07,0.0065,0.0015,0
37,4.3546547555939e-07,0.0075,0.0015,0
38,1.6944571898204e-07,0.0085,0.0015,0
39,-4.8284000704996e-07,0.0095,0.0015,0
40,-1.2882550601428e-06,0.0105,0.0015,0
41,-1.8401282641881e-06,0.0115,0.0015,0
42,-1.6522900479004e-06,0.0125,0.0015,0
43,-4.8468836500373e-07,0.0135,0.0015,0
44,2.3643819789879e-06,0.0145,0.0015,0
45,2.3643819789898e-06,0.0155,0.0015,0
46,-4.8468836500401e-07,0.0165,0.0015,0
47,-1.6522900479029e-06,0.0175,0.0015,0
48,-1.8401282641885e-06,0.0185,0.0015,0
49,-1.2882550601388e-06,0.0195,0.0015,0
50,-4.8284000704377e-07,0.0205,0.0015,0
51,1.694457189861e-07,0.0215,0.0015,0
52,4.3546547555902e-07,0.0225,0.0015,0
53,2.9518843744348e-07,0.0235,0.0015,0
54,-1.6951896566165e-08,0.0245,0.0015,0
55,-1.8414885041141e-07,0.0255,0.0015,0
56,-1.0651401398164e-07,0.0265,0.0015,0
57,3.8327809380429e-08,0.0275,0.0015,0
58,6.2744084210961e-08,0.0285,0.0015,0
59,-3.9488911858393e-10,0.0295,0.0015,0
60,6.0115141733695e-08,0.0005,0.0025,0
61,-3.768141176879e-09,0.0015,0.0025,0
62,-9.7739752676751e-08,0.0025,0.0025,0
63,-5.9623908167933e-08,0.0035,0.0025,0
64,1.6641363715367e-07,0.0045,0.0025,0
65,2.3881388246105e-07,0.0055,0.0025,0
66,-2.4268017205599e-07,0.0065,0.0025,0
67,-9.3911104700974e-07,0.0075,0.0025,0
68,-7.8573544164905e-07,0.0085,0.0025,0
69,6.985709813065e-07,0.0095,0.0025,0
70,2.2732792248838e-06,0.0105,0.0025,0
71,1.7870999851885e-06,0.0115,0.0025,0
72,-8.9707631987069e-07,0.0125,0.0025,0
73,-3.137463326793e-08,0.0135,0.0025,0
74,1.9083389676038e-05,0.0145,0.0025,0
75,1.9083389676036e-05,0.0155,0.0025,0
76,-3.137463327134e-08,0.0165,0.0025,0
77,-8.9707631988121e-07,0.0175,0.0025,0
78,1.7870999851671e-06,0.0185,0.0025,0
79,2.2732792248587e-06,0.0195,0.0025,0
80,6.9857098129056e-07,0.0205,0.0025,0
81,-7.8573544164994e-07,0.0215,0.0025,0
82,-9.3911104700204e-07,0.0225,0.0025,0
83,-2.4268017205106e-07,0.0235,0.0025,0
84,2.3881388245945e-07,0.0245,0.0025,0
85,1.6641363715055e-07,0.0255,0.0025,0
86,-5.9623908168362e-08,0.0265,0.0025,0
87,-9.7739752675839e-08,0.0275,0.0025,0
88,-3.7681411770768e-09,0.0285,0.0025,0
89,6.0115141732359e-08,0.0295,0.0025,0
90,4.5862070935736e-08,0.0005,0.0035,0
91,-1.2308608019149e-07,0.0015,0.0035,0
92,-3.6323027551191e-08,0.0025,0.0035,0
93,3.3886422923238e-07,0.0035,0.0035,0
94,3.5568549877426e-07,0.0045,0.0035,0
95,-4.8561186566448e-07,0.0055,0.0035,0
96,-1.4728887597145e-06,0.0065,0.0035,0
97,-8.7925089050831e-07,0.0075,0.0035,0
98,2.1132483521493e-06,0.0085,0.0035,0
99,5.5888908155736e-06,0.0095,0.0035,0
100,5.5276902097083e-06,0.0105,0.0035,0
101,-1.182623269707e-06,0.0115,0.0035,0
102,-1.2323461937688e-05,0.0125,0.0035,0
103,-1.5680924071556e-05,0.0135,0.0035,0
104,1.2526010433478e-05,0.0145,0.0035,0
105,1.2526010433494e-05,0.0155,0.0035,0
106,-1.568092407152e-05,0.0165,0.0035,0
107,-1.2323461937639e-05,0.0175,0.0035,0
108,-1.182623269673e-06,0.0185,0.0035,0
109,5.5276902097068e-06,0.0195,0.0035,0
110,5.5888908155442e-06,0.0205,0.0035,0
111,2.11324835212e-06,0.0215,0.0035,0
112,-8.7925089051647e-07,0.0225,0.0035,0
113,-1.4728887597058e-06,0.0235,0.0035,0
114,-4.85611865657e-07,0.0245,0.0035,0
115,3.5568549877276e-07,0.0255,0.0035,0
116,3.3886422922844e-07,0.0265,0.0035,0
117,-3.6323027551735e-08,0.0275,0.0035,0
118,-1.2308608019079e-07,0.0285,0.0035,0
119,4.5862070934661e-08,0.0295,0.0035,0
120,-1.2860267030986e-07,0.0005,0.0045,0
121,-2.6593603749781e-08,0.0015,0.0045,0
122,2.3911158180542e-07,0.0025,0.0045,0
123,2.2428273855292e-07,0.0035,0.0045,0
124,-4.1870718833199e-07,0.0045,0.0045,0
125,-9.5771175665416e-07,0.0055,0.0045,0
126,-1.2336371220534e-07,0.0065,0.0045,0
127,2.0497661875214e-06,0.0075,0.0045,0
128,3.2795301323195e-06,0.0085,0.0045,0
129,7.8845328400128e-07,0.0095,0.0045,0
130,-5.9658126713007e-06,0.0105,0.0045,0
131,-1.5484900693345e-05,0.0115,0.0045,0
132,-2.3957373238535e-05,0.0125,0.0045,0
133,-2.1828932129672e-05,0.0135,0.0045,0
134,8.5497552507577e-06,0.0145,0.0045,0
135,8.5497552507529e-06,0.0155,0.0045,0
136,-2.1828932129697e-05,0.0165,0.0045,0
137,-2.3957373238534e-05,0.0175,0.0045,0
138,-1.5484900693301e-05,0.0185,0.0045,0
139,-5.9658126712385e-06,0.0195,0.0045,0
140,7.8845328403979e-07,0.0205,0.0045,0
141,3.2795301323157e-06,0.0215,0.0045,0
142,2.0497661874979e-06,0.0225,0.0045,0
143,-1.2336371221556e-07,0.0235,0.0045,0
144,-9.5771175664755e-07,0.0245,0.0045,0
145,-4.1870718832614e-07,0.0255,0.0045,0
146,2.2428273855096e-07,0.0265,0.0045,0
147,2.3911158180263e-07,0.0275,0.0045,0
148,-2.6593603749582e-08,0.0285,0.0045,0
149,-1.2860267030909e-07,0.0295,0.0045,0
150,-2.3242629874969e-07,0.0005,0.0055,0
151,2.0781720171783e-07,0.0015,0.0055,0
152,1.381646239106e-07,0.0025,0.0055,0
153,-5.3995879298697e-07,0.0035,0.0055,0
154,-6.1143307470954e-07,0.0045,0.0055,0
155,4.9742697643072e-07,0.0055,0.0055,0
156,1.4181299942543e-06,0.0065,0.0055,0
157,4.3092109989493e-07,0.0075,0.0055,0
158,-2.2745432536741e-06,0.0085,0.0055,0
159,-4.1435585231092e-06,0.0095,0.0055,0
160,-2.6735601870485e-06,0.0105,0.0055,0
161,-4.8101288093323e-07,0.0115,0.0055,0
162,2.9453725180724e-08,0.0125,0.0055,0
163,9.0078305757436e-06,0.0135,0.0055,0
164,5.518817421886e-05,0.0145,0.0055,0
165,5.5188174218834e-05,0.0155,0.0055,0
166,9.0078305756263e-06,0.0165,0.0055,0
167,2.9453725023505e-08,0.0175,0.0055,0
168,-4.8101288107288e-07,0.0185,0.0055,0
169,-2.6735601871096e-06,0.0195,0.0055,0
170,-4.1435585230812e-06,0.0205,0.0055,0
171,-2.2745432536215e-06,0.0215,0.0055,0
