id,integral_strain_stress2,x,y,z
0,1.422384093306e-11,0.00025,0.00025,0
1,8.3578228012386e-12,0.00075,0.00025,0
2,6.4120134651576e-12,0.00125,0.00025,0
3,4.2566857337463e-12,0.00175,0.00025,0
4,2.593678333186e-12,0.00225,0.00025,0
5,1.4872786576396e-12,0.00275,0.00025,0
6,5.3408898990218e-13,0.00325,0.00025,0
7,-4.5084164400675e-14,0.00375,0.00025,0
8,-6.5080636199541e-13,0.00425,0.00025,0
9,-9.6817169884114e-13,0.00475,0.00025,0
10,-1.3826505938995e-12,0.00525,0.00025,0
11,-1.5075120654503e-12,0.00575,0.00025,0
12,-1.7401413823633e-12,0.00625,0.00025,0
13,-1.646020715162e-12,0.00675,0.00025,0
14,-1.6462681595969e-12,0.00725,0.00025,0
15,-1.2716696481189e-12,0.00775,0.00025,0
16,-9.610925098545e-13,0.00825,0.00025,0
17,-2.1479236189455e-13,0.00875,0.00025,0
18,5.2569305829756e-13,0.00925,0.00025,0
19,1.7878516620144e-12,0.00975,0.00025,0
20,3.1397240776526e-12,0.01025,0.00025,0
21,5.1217430008777e-12,0.01075,0.00025,0
22,7.2996853949675e-12,0.01125,0.00025,0
23,1.0176795454864e-11,0.01175,0.00025,0
24,1.3237865872523e-11,0.01225,0.00025,0
25,1.6841539709782e-11,0.01275,0.00025,0
26,2.0157642496508e-11,0.01325,0.00025,0
27,2.3381343806913e-11,0.01375,0.00025,0
28,2.4521680122548e-11,0.01425,0.00025,0
29,2.4098141101526e-11,0.01475,0.00025,0
30,2.4098141101516e-11,0.01525,0.00025,0
31,2.452168012255e-11,0.01575,0.00025,0
32,2.3381343806911e-11,0.01625,0.00025,0
33,2.0157642496511e-11,0.01675,0.00025,0
34,1.6841539709781e-11,0.01725,0.00025,0
35,1.3237865872522e-11,0.01775,0.00025,0
36,1.0176795454863e-11,0.01825,0.00025,0
37,7.2996853949647e-12,0.01875,0.00025,0
38,5.1217430008732e-12,0.01925,0.00025,0
39,3.1397240776495e-12,0.01975,0.00025,0
40,1.7878516620107e-12,0.02025,0.00025,0
41,5.2569305829505e-13,0.02075,0.00025,0
42,-2.1479236189524e-13,0.02125,0.00025,0
43,-9.6109250985535e-13,0.02175,0.00025,0
44,-1.2716696481183e-12,0.02225,0.00025,0
45,-1.6462681595988e-12,0.02275,0.00025,0
46,-1.6460207151615e-12,0.02325,0.00025,0
47,-1.7401413823636e-12,0.02375,0.00025,0
48,-1.5075120654496e-12,0.02425,0.00025,0
49,-1.3826505938983e-12,0.02475,0.00025,0
50,-9.6817169883883e-13,0.02525,0.00025,0
51,-6.5080636199467e-13,0.02575,0.00025,0
52,-4.5084164399788e-14,0.02625,0.00025,0
53,5.3408898990236e-13,0.02675,0.00025,0
54,1.4872786576393e-12,0.02725,0.00025,0
55,2.5936783331853e-12,0.02775,0.00025,0
56,4.2566857337427e-12,0.02825,0.00025,0
57,6.4120134651539e-12,0.02875,0.00025,0
58,8.3578228012354e-12,0.02925,0.00025,0
59,1.4223840933056e-11,0.02975,0.00025,0
60,8.4703394296683e-12,0.00025,0.00075,0
61,1.9339640133694e-12,0.00075,0.00075,0
62,3.5380778383509e-12,0.00125,0.00075,0
63,3.5434234363257e-12,0.00175,0.00075,0
64,3.1583612232019e-12,0.00225,0.00075,0
65,2.2986754462887e-12,0.00275,0.00075,0
66,1.5973887912404e-12,0.00325,0.00075,0
67,7.4815892846135e-13,0.00375,0.00075,0
68,1.6735018166054e-13,0.00425,0.00075,0
69,-5.6605973173769e-13,0.00475,0.00075,0
70,-1.0119297762815e-12,0.00525,0.00075,0
71,-1.6616380539029e-12,0.00575,0.00075,0
72,-1.99686938425e-12,0.00625,0.00075,0
73,-2.5757342579291e-12,0.00675,0.00075,0
74,-2.7987484956312e-12,0.00725,0.00075,0
75,-3.2910553648184e-12,0.00775,0.00075,0
76,-3.3780175685695e-12,0.00825,0.00075,0
77,-3.7454354635006e-12,0.00875,0.00075,0
78,-3.6498915706465e-12,0.00925,0.00075,0
79,-3.8262201547868e-12,0.00975,0.00075,0
80,-3.4712959753739e-12,0.01025,0.00075,0
81,-3.3573633685928e-12,0.01075,0.00075,0
82,-2.638678974052e-12,0.01125,0.00075,0
83,-2.1234731013729e-12,0.01175,0.00075,0
84,-9.5403941013155e-13,0.01225,0.00075,0
85,-1.575280662643e-14,0.01275,0.00075,0
86,1.5171382087742e-12,0.01325,0.00075,0
87,2.43513347647e-12,0.01375,0.00075,0
88,3.2569714434183e-12,0.01425,0.00075,0
89,8.3421573084433e-12,0.01475,0.00075,0
90,8.342157308435e-12,0.01525,0.00075,0
91,3.2569714434235e-12,0.01575,0.00075,0
92,2.4351334764698e-12,0.01625,0.00075,0
93,1.5171382087765e-12,0.01675,0.00075,0
94,-1.5752806629096e-14,0.01725,0.00075,0
95,-9.5403941013138e-13,0.01775,0.00075,0
96,-2.1234731013711e-12,0.01825,0.00075,0
