x,y,z,value
0.015,0.0005,0,-19.6765240699261
0.015,0.001,0,-5.79829107774543
0.015,0.0015,0,-2.599594579626
0.015,0.002,0,9.04845810764004
0.015,0.0025,0,2.76378874709246
0.015,0.003,0,2.56740486239636
0.015,0.0035,0,-17.0203777714691
0.015,0.004,0,-27.6301208712443
0.015,0.0045,0,-56.9315484203983
0.015,0.005,0,-70.2866603235528
0.015,0.0055,0,-100.685719832504
0.015,0.006,0,-105.917831776356
0.015,0.0065,0,-128.137879005927
0.015,0.007,0,-116.962451729986
0.015,0.0075,0,-127.289758758261
0.015,0.008,0,-99.5356305506747
0.015,0.0085,0,-103.373525739724
0.015,0.009,0,-67.5787891159412
0.015,0.0095,0,-76.6651872534256
0.015,0.01,0,-44.7955599912339
0.015,0.0105,0,-71.0081821017466
0.015,0.011,0,-53.4590245108561
0.015,0.0115,0,-107.780695855449
0.015,0.012,0,-115.343712475961
0.015,0.0125,0,-213.26740400398
0.015,0.013,0,-261.366995873401
0.015,0.0135,0,-424.97673423525
0.015,0.014,0,-529.119804326605
0.015,0.0145,0,-775.633699257181
0.015,0.015,0,-928.144189703879
0.015,0.0155,0,-1236.34348667204
0.015,0.016,0,-1356.83108409254
0.015,0.0165,0,-1611.48566094407
0.015,0.017,0,-1487.12771732758
0.015,0.0175,0,-1454.47955977734
0.015,0.018,0,-783.977238148082
0.015,0.0185,0,-327.721576668883
0.015,0.019,0,826.369453834257
0.015,0.0195,0,962.222739677222
0.015,0.02,0,1260.0593674638
