x,y,z,value
0.015,0.0005,0,-1019387.66576555
0.015,0.001,0,-1812053.03448534
0.015,0.0015,0,-2259623.5629696
0.015,0.002,0,-2307527.38874332
0.015,0.0025,0,-1951762.17911205
0.015,0.003,0,-1297812.85756768
0.015,0.0035,0,-487511.479664095
0.015,0.004,0,275234.345209792
0.015,0.0045,0,791394.18874909
0.015,0.005,0,895024.638767152
0.015,0.0055,0,475706.839997713
0.015,0.006,0,-418216.650724471
0.015,0.0065,0,-1679387.46165729
0.015,0.007,0,-2937684.79147348
0.015,0.0075,0,-3904151.16222039
0.015,0.008,0,-4006968.40221354
0.015,0.0085,0,-3113495.95006101
0.015,0.009,0,-906832.864794649
0.015,0.0095,0,2024011.54608572
0.015,0.01,0,4748202.96555504
0.015,0.0105,0,6118677.74681932
0.015,0.011,0,-8229013.02863717
0.015,0.0115,0,-8075954.56868485
0.015,0.012,0,-7526365.19756091
0.015,0.0125,0,-5477879.40583593
0.015,0.013,0,-2911636.4801286
0.015,0.0135,0,-3522029.64782456
0.015,0.014,0,-6425477.64754701
0.015,0.0145,0,-5494860.0039975
0.015,0.015,0,-1499781.35687906
0.015,0.0155,0,1635817.25789577
0.015,0.016,0,1644082.12159914
0.015,0.0165,0,2144389.75152814
0.015,0.017,0,1336710.49929219
0.015,0.0175,0,-473015.373538733
0.015,0.018,0,-7969735.9554472
0.015,0.0185,0,-1547979.6367097
0.015,0.019,0,-3895775.88218749
0.015,0.0195,0,7036457.6296556
0.015,0.02,0,-4329615.16127944
