x,y,z,value
0.015,0.0005,0,163042.27787172
0.015,0.001,0,429773.865588084
0.015,0.0015,0,618662.546229631
0.015,0.002,0,797746.589453131
0.015,0.0025,0,764250.066629425
0.015,0.003,0,742900.202589899
0.015,0.0035,0,612429.901915733
0.015,0.004,0,694795.216787677
0.015,0.0045,0,794371.932410508
0.015,0.005,0,1196315.03685422
0.015,0.0055,0,1468785.75738019
0.015,0.006,0,1839680.27236006
0.015,0.0065,0,1636930.21980508
0.015,0.007,0,1270474.29084762
0.015,0.0075,0,-6402.87732751667
0.015,0.008,0,-1110812.95785812
0.015,0.0085,0,-2820431.68647125
0.015,0.009,0,-2677831.57107657
0.015,0.0095,0,-2430496.11095107
0.015,0.01,0,3554766.59545743
0.015,0.0105,0,6572133.43053827
0.015,0.011,0,6841905.96004931
0.015,0.0115,0,5120661.97776246
0.015,0.012,0,2995155.75683185
0.015,0.0125,0,-1129158.77288571
0.015,0.013,0,-2976731.21258187
0.015,0.0135,0,-4103734.27850816
0.015,0.014,0,-4396261.61222047
0.015,0.0145,0,-4974547.98536995
0.015,0.015,0,-4090535.74799512
0.015,0.0155,0,-4113848.60698965
0.015,0.016,0,-6114683.7248787
0.015,0.0165,0,-6234664.35976774
0.015,0.017,0,1603923.40438861
0.015,0.0175,0,5571642.52870762
0.015,0.018,0,5143649.37564826
0.015,0.0185,0,-4592102.54937828
0.015,0.019,0,-2177881.14370251
0.015,0.0195,0,10816820.6117551
0.015,0.02,0,-13385389.718291
