id,integral_strain_stress,x,y,z
0,3.7537467060637e-08,0.00025,0.00025,0
1,2.5326565487372e-08,0.00075,0.00025,0
2,3.5216393821839e-08,0.00125,0.00025,0
3,5.0316808891985e-08,0.00175,0.00025,0
4,7.4850185936687e-08,0.00225,0.00025,0
5,8.9941334175856e-08,0.00275,0.00025,0
6,7.2546957419061e-08,0.00325,0.00025,0
7,-3.0925648525743e-08,0.00375,0.00025,0
8,-2.8768030137049e-07,0.00425,0.00025,0
9,-7.4093710826162e-07,0.00475,0.00025,0
10,-1.4835484930284e-06,0.00525,0.00025,0
11,-2.1946381323751e-06,0.00575,0.00025,0
12,-3.235123556769e-06,0.00625,0.00025,0
13,-2.6409569631271e-06,0.00675,0.00025,0
14,-2.4513585334203e-06,0.00725,0.00025,0
15,-2.6764233736766e-06,0.00775,0.00025,0
16,-9.8868758210203e-07,0.00825,0.00025,0
17,1.0750941935454e-07,0.00875,0.00025,0
18,1.3273447516306e-06,0.00925,0.00025,0
19,2.0481312497455e-06,0.00975,0.00025,0
20,2.4940510850882e-06,0.01025,0.00025,0
21,2.6236338022642e-06,0.01075,0.00025,0
22,2.5837567849763e-06,0.01125,0.00025,0
23,2.3909804433062e-06,0.01175,0.00025,0
24,2.1161169080182e-06,0.01225,0.00025,0
25,1.7729185356853e-06,0.01275,0.00025,0
26,1.4028387789727e-06,0.01325,0.00025,0
27,1.0357606463282e-06,0.01375,0.00025,0
28,7.1374738275811e-07,0.01425,0.00025,0
29,4.7591658905412e-07,0.01475,0.00025,0
30,3.0639230517613e-07,0.01525,0.00025,0
31,1.7442903236397e-07,0.01575,0.00025,0
32,6.8587614426334e-08,0.01625,0.00025,0
33,-1.5267163533447e-08,0.01675,0.00025,0
34,-6.962918116442e-08,0.01725,0.00025,0
35,-9.8743743135417e-08,0.01775,0.00025,0
36,-1.0554748873697e-07,0.01825,0.00025,0
37,-9.6891016101406e-08,0.01875,0.00025,0
38,-7.7047745239516e-08,0.01925,0.00025,0
39,-5.291321277156e-08,0.01975,0.00025,0
40,-2.8336547150067e-08,0.02025,0.00025,0
41,-8.851313171351e-09,0.02075,0.00025,0
42,5.5089367603716e-09,0.02125,0.00025,0
43,1.2212904911132e-08,0.02175,0.00025,0
44,1.4631819197894e-08,0.02225,0.00025,0
45,1.3492512376494e-08,0.02275,0.00025,0
46,1.0470734697529e-08,0.02325,0.00025,0
47,6.9512747979767e-09,0.02375,0.00025,0
48,4.0809908224026e-09,0.02425,0.00025,0
49,2.0815476299192e-09,0.02475,0.00025,0
50,1.3610830184897e-09,0.02525,0.00025,0
51,1.7154204298937e-09,0.02575,0.00025,0
52,3.0785658797153e-09,0.02625,0.00025,0
53,5.2517179901803e-09,0.02675,0.00025,0
54,8.1527144808224e-09,0.02725,0.00025,0
55,1.1973479523642e-08,0.02775,0.00025,0
56,1.7176293356913e-08,0.02825,0.00025,0
57,2.4568251047175e-08,0.02875,0.00025,0
58,3.046279184138e-08,0.02925,0.00025,0
59,5.6619812257243e-08,0.02975,0.00025,0
60,2.1816780218107e-08,0.00025,0.00075,0
61,1.263776933948e-08,0.00075,0.00075,0
62,3.3866196275012e-08,0.00125,0.00075,0
63,8.3365669682837e-08,0.00175,0.00075,0
64,1.3359838355824e-07,0.00225,0.00075,0
65,1.8128555404781e-07,0.00275,0.00075,0
66,1.9522755613578e-07,0.00325,0.00075,0
67,1.7369316265171e-07,0.00375,0.00075,0
68,8.5560466580492e-08,0.00425,0.00075,0
69,-6.1961149258693e-08,0.00475,0.00075,0
70,-3.1646598803826e-07,0.00525,0.00075,0
71,-8.8333436032461e-07,0.00575,0.00075,0
72,-2.3876785099898e-06,0.00625,0.00075,0
73,-1.2855009199315e-06,0.00675,0.00075,0
74,-6.6771286954119e-07,0.00725,0.00075,0
75,-1.3672238934516e-06,0.00775,0.00075,0
76,5.864627355075e-07,0.00825,0.00075,0
77,1.5385418827839e-06,0.00875,0.00075,0
78,1.8765009800978e-06,0.00925,0.00075,0
79,2.0925352756023e-06,0.00975,0.00075,0
80,2.1557631455978e-06,0.01025,0.00075,0
81,2.1430566151517e-06,0.01075,0.00075,0
82,2.0391987688302e-06,0.01125,0.00075,0
83,1.8799614587055e-06,0.01175,0.00075,0
84,1.6735426009252e-06,0.01225,0.00075,0
85,1.4451622348602e-06,0.01275,0.00075,0
86,1.1989493169464e-06,0.01325,0.00075,0
87,9.3968577867978e-07,0.01375,0.00075,0
88,6.8440275613885e-07,0.01425,0.00075,0
89,5.0056610204332e-07,0.01475,0.00075,0
90,3.7624408062641e-07,0.01525,0.00075,0
91,2.7088438116885e-07,0.01575,0.00075,0
92,1.78575058946e-07,0.01625,0.00075,0
93,9.711346168241e-08,0.01675,0.00075,0
94,3.401227186969e-08,0.01725,0.00075,0
95,-6.6172148780715e-09,0.01775,0.00075,0
96,-2.8922499671949e-08,0.01825,0.00075,0
97,-3.5538259778156e-08,0.01875,0.00075,0
98,-3.2976941881127e-08,0.01925,0.00075,0
99,-2.46584379177e-08,0.01975,0.00075,0
100,-1.5127221794455e-08,0.02025,0.00075,0
101,-5.2369207017567e-09,0.02075,0.00075,0
102,3.7141648192686e-09,0.02125,0.00075,0
103,9.5970701403569e-09,0.02175,0.00075,0
104,1.2973176311277e-08,0.02225,0.00075,0
105,1.4248326485422e-08,0.02275,0.00075,0
106,1.3039844814763e-08,0.02325,0.00075,0
107,1.1252398598042e-08,0.02375,0.00075,0
108,8.75059902248e-09,0.02425,0.00075,0
109,6.4531842501857e-09,0.02475,0.00075,0
110,4.5397670678204e-09,0.02525,0.00075,0
111,3.457889681827e-09,0.02575,0.00075,0
112,3.1571276196558e-09,0.02625,0.00075,0
113,3.6047427336371e-09,0.02675,0.00075,0
114,4.6438640192164e-09,0.02725,0.00075,0
115,5.7413746347807e-09,0.02775,0.00075,0
116,6.616338071786e-09,0.02825,0.00075,0
117,4.1940572327904e-09,0.02875,0.00075,0
118,4.2695561318719e-10,0.02925,0.00075,0
119,3.0638243575681e-08,0.02975,0.00075,0
120,1.6939906638177e-08,0.00025,0.00125,0
121,4.2754120679141e-08,0.00075,0.00125,0
122,8.4361820345409e-08,0.00125,0.00125,0
123,1.5589611707217e-07,0.00175,0.00125,0
124,2.5084331546806e-07,0.00225,0.00125,0
125,3.324296070317e-07,0.00275,0.00125,0
126,4.0004513240995e-07,0.00325,0.00125,0
127,4.2301819253058e-07,0.00375,0.00125,0
128,4.4593013799756e-07,0.00425,0.00125,0
129,4.1160025089913e-07,0.00475,0.00125,0
130,3.6435433212797e-07,0.00525,0.00125,0
131,-1.497210518624e-07,0.00575,0.00125,0
132,-5.5031293534081e-07,0.00625,0.00125,0
133,-5.863181018907e-08,0.00675,0.00125,0
134,9.881187628188e-07,0.00725,0.00125,0
135,1.5613061078214e-06,0.00775,0.00125,0
136,1.758443203981e-06,0.00825,0.00125,0
137,2.0665251798491e-06,0.00875,0.00125,0
138,1.920311758782e-06,0.00925,0.00125,0
139,1.7274178087352e-06,0.00975,0.00125,0
140,1.5525672353131e-06,0.01025,0.00125,0
141,1.4184288018018e-06,0.01075,0.00125,0
142,1.3090352612954e-06,0.01125,0.00125,0
143,1.2117917145963e-06,0.01175,0.00125,0
144,1.1141515142083e-06,0.01225,0.00125,0
145,1.0105800131762e-06,0.01275,0.00125,0
146,8.9219903662764e-07,0.01325,0.00125,0
147,7.6285536037983e-07,0.01375,0.00125,0
148,6.1773649172396e-07,0.01425,0.00125,0
149,4.7866463988966e-07,0.01475,0.00125,0
150,3.9375316840208e-07,0.01525,0.00125,0
151,3.2064076043494e-07,0.01575,0.00125,0
152,2.4250772878136e-07,0.01625,0.00125,0
153,1.7509254023744e-07,0.01675,0.00125,0
154,1.1659796654981e-07,0.01725,0.00125,0
155,7.0461805939124e-08,0.01775,0.00125,0
156,3.7896086696281e-08,0.01825,0.00125,0
157,1.5946910303589e-08,0.01875,0.00125,0
158,3.526638929608e-09,0.01925,0.00125,0
159,-2.7946866659114e-09,0.01975,0.00125,0
160,-4.0341818061056e-09,0.02025,0.00125,0
161,-2.5966931950328e-09,0.02075,0.00125,0
162,1.5465584775856e-09,0.02125,0.00125,0
163,5.9342816373749e-09,0.02175,0.00125,0
164,1.0432680531525e-08,0.02225,0.00125,0
165,1.289982538383e-08,0.02275,0.00125,0
166,1.393268346476e-08,0.02325,0.00125,0
167,1.3792640751846e-08,0.02375,0.00125,0
168,1.2532511370281e-08,0.02425,0.00125,0
169,1.0234985969347e-08,0.02475,0.00125,0
170,7.7691068995259e-09,0.02525,0.00125,0
171,5.3293763279514e-09,0.02575,0.00125,0
