id,integral_strain_stress1,x,y,z
0,8.9003311938126e-11,0.00025,0.00025,0
1,4.9466194506167e-11,0.00075,0.00025,0
2,4.2019071357683e-11,0.00125,0.00025,0
3,3.1604204339531e-11,0.00175,0.00025,0
4,2.7403270376464e-11,0.00225,0.00025,0
5,2.2883279792044e-11,0.00275,0.00025,0
6,1.9309975902373e-11,0.00325,0.00025,0
7,1.4095881660003e-11,0.00375,0.00025,0
8,8.4741062766803e-12,0.00425,0.00025,0
9,9.6772218917632e-13,0.00475,0.00025,0
10,-7.2499473813802e-12,0.00525,0.00025,0
11,-1.7259257284132e-11,0.00575,0.00025,0
12,-2.8156333434985e-11,0.00625,0.00025,0
13,-4.0817094141207e-11,0.00675,0.00025,0
14,-5.4684554754039e-11,0.00725,0.00025,0
15,-7.0346882568142e-11,0.00775,0.00025,0
16,-8.7597300572308e-11,0.00825,0.00025,0
17,-1.0651602253925e-10,0.00875,0.00025,0
18,-1.2725068741118e-10,0.00925,0.00025,0
19,-1.4911981251603e-10,0.00975,0.00025,0
20,-1.7270572009486e-10,0.01025,0.00025,0
21,-1.9636455662602e-10,0.01075,0.00025,0
22,-2.2135303526951e-10,0.01125,0.00025,0
23,-2.4485893591875e-10,0.01175,0.00025,0
24,-2.6924237198765e-10,0.01225,0.00025,0
25,-2.8956740959359e-10,0.01275,0.00025,0
26,-3.1000892385909e-10,0.01325,0.00025,0
27,-3.182389132146e-10,0.01375,0.00025,0
28,-3.2618076337324e-10,0.01425,0.00025,0
29,-2.8649531298582e-10,0.01475,0.00025,0
30,-2.8649531298579e-10,0.01525,0.00025,0
31,-3.2618076337322e-10,0.01575,0.00025,0
32,-3.1823891321455e-10,0.01625,0.00025,0
33,-3.1000892385901e-10,0.01675,0.00025,0
34,-2.895674095935e-10,0.01725,0.00025,0
35,-2.6924237198756e-10,0.01775,0.00025,0
36,-2.4485893591868e-10,0.01825,0.00025,0
37,-2.2135303526943e-10,0.01875,0.00025,0
38,-1.9636455662591e-10,0.01925,0.00025,0
39,-1.7270572009475e-10,0.01975,0.00025,0
40,-1.4911981251597e-10,0.02025,0.00025,0
41,-1.2725068741111e-10,0.02075,0.00025,0
42,-1.0651602253917e-10,0.02125,0.00025,0
43,-8.7597300572239e-11,0.02175,0.00025,0
44,-7.03468825681e-11,0.02225,0.00025,0
45,-5.4684554754024e-11,0.02275,0.00025,0
46,-4.0817094141209e-11,0.02325,0.00025,0
